Subject,Session,Trial,Trigger,Vividness
s003,session_2,114,23,4
s003,session_2,115,23,4
s003,session_2,116,35,5
s003,session_2,117,32,5
s003,session_2,118,44,4
s003,session_2,119,26,5
s003,session_2,120,47,3
s003,session_2,121,23,4
s003,session_2,122,27,5
s003,session_2,123,28,5
s003,session_2,124,36,4
s003,session_2,125,43,4
s003,session_2,126,29,4
s003,session_2,127,24,4
s003,session_2,128,22,4
s003,session_2,129,25,4
s003,session_2,130,33,4
s003,session_2,131,21,3
s003,session_2,132,22,3
s003,session_2,133,27,4
s003,session_2,134,41,3
s003,session_2,135,46,3
s003,session_2,136,37,4
s003,session_2,137,21,3
s003,session_2,138,23,5
s003,session_2,139,40,4
s003,session_2,140,30,5
s003,session_2,141,23,5
s003,session_2,142,42,3
s003,session_2,143,38,4
s003,session_2,144,22,3
s003,session_2,145,35,5
s003,session_2,146,47,3
s003,session_2,147,23,4
s003,session_2,148,23,4
s003,session_2,149,27,5
s003,session_2,150,39,4
s003,session_2,151,32,4
s003,session_2,152,25,5
s003,session_2,153,22,4
s003,session_2,154,34,4
s003,session_2,155,21,3
s003,session_2,156,45,4
s003,session_2,157,44,3
s003,session_2,158,21,3
s003,session_2,159,23,4
s003,session_2,160,29,5
s003,session_2,161,22,3
s003,session_2,162,24,4
s003,session_2,163,35,4
s003,session_2,164,33,4
s003,session_2,165,31,4
s003,session_2,166,30,4
s003,session_2,167,29,4
s003,session_2,168,21,3
s003,session_2,169,23,5
s003,session_2,170,28,4
s003,session_2,171,23,3
s003,session_2,172,23,4
s003,session_2,173,34,3
s003,session_2,174,28,4
s003,session_2,175,31,4
s003,session_2,176,24,4
s003,session_2,177,36,3
s003,session_2,178,27,4
s003,session_2,179,26,4
s003,session_2,180,23,5
s003,session_2,181,43,3
s003,session_2,182,37,3
s003,session_2,183,25,3
s003,session_2,184,32,4
s003,session_2,185,26,4
s003,session_2,186,33,3
s003,session_2,187,35,4
s003,session_2,188,47,3
s003,session_2,189,25,3
s003,session_2,190,22,3
s003,session_2,191,38,3
s004,session_1,1,28,5
s004,session_1,2,25,1
s004,session_1,3,34,5
s004,session_1,4,38,5
s004,session_1,5,21,5
s004,session_1,6,35,5
s004,session_1,7,23,5
s004,session_1,8,33,5
s004,session_1,9,30,4
s004,session_1,10,27,5
s004,session_1,11,21,2
s004,session_1,12,43,5
s004,session_1,13,25,5
s004,session_1,14,27,5
s004,session_1,15,44,5
s004,session_1,16,45,5
s004,session_1,17,23,3
s004,session_1,18,32,5
s004,session_1,19,26,5
s004,session_1,20,42,5
s004,session_1,21,31,5
s004,session_1,22,43,5
s004,session_1,23,24,5
s004,session_1,24,23,5
s004,session_1,25,22,1
s004,session_1,26,24,2
s004,session_1,27,21,1
s004,session_1,28,47,5
s004,session_1,29,21,4
s004,session_1,30,22,1
s004,session_1,31,37,5
s004,session_1,32,33,5
s004,session_1,33,24,4
s004,session_1,34,31,5
s004,session_1,35,29,5
s004,session_1,36,29,5
s004,session_1,37,34,2
s004,session_1,38,35,5
s004,session_1,39,23,2
s004,session_1,40,26,5
s004,session_1,41,22,1
s004,session_1,42,32,5
s004,session_1,43,23,4
s004,session_1,44,23,1
s004,session_1,45,39,5
s004,session_1,46,23,5
s004,session_1,47,40,5
s004,session_1,48,28,5
s004,session_1,49,36,5
s004,session_1,50,39,5
s004,session_1,51,25,5
s004,session_1,52,32,5
s004,session_1,53,38,5
s004,session_1,54,40,5
s004,session_1,55,35,5
s004,session_1,56,23,2
s004,session_1,57,31,5
s004,session_1,58,35,5
s004,session_1,59,44,5
s004,session_1,60,23,1
s004,session_1,61,42,5
s004,session_1,62,22,1
s004,session_1,63,21,5
s004,session_1,64,34,1
s004,session_1,65,24,5
s004,session_1,66,30,5
s004,session_1,67,29,5
s004,session_1,68,28,5
s004,session_1,69,30,5
s004,session_1,70,22,1
s004,session_1,71,46,5
s004,session_1,72,25,5
s004,session_1,73,33,2
s004,session_1,74,23,1
s004,session_1,75,41,5
s004,session_1,76,47,5
s004,session_1,77,25,5
s004,session_1,78,28,5
s004,session_1,79,34,5
s004,session_1,80,33,5
s004,session_1,81,36,5
s004,session_1,82,24,5
s004,session_1,83,43,4
s004,session_1,84,22,1
s004,session_1,85,31,5
s004,session_1,86,21,5
s004,session_1,87,23,1
s004,session_1,88,29,4
s004,session_1,89,23,1
s004,session_1,90,32,5
s004,session_1,91,26,5
s004,session_1,92,35,5
s004,session_1,93,30,5
s004,session_1,94,26,5
s004,session_1,95,27,5
s004,session_1,96,29,5
s004,session_1,97,27,5
s004,session_1,98,37,5
s004,session_1,99,33,5
s004,session_1,100,23,1
s004,session_1,101,21,1
s004,session_1,102,45,5
s004,session_1,103,21,1
s004,session_1,104,26,5
s004,session_1,105,44,5
s004,session_1,106,38,5
s004,session_1,107,26,5
s004,session_1,108,35,5
s004,session_1,109,22,1
s004,session_1,110,24,5
s004,session_1,111,25,5
s004,session_1,112,39,5
s004,session_1,113,33,5
s004,session_1,114,47,5
s004,session_1,115,23,1
s004,session_1,116,34,5
s004,session_1,117,40,5
s004,session_1,118,23,1
s004,session_1,119,23,2
s004,session_1,120,32,5
s004,session_1,121,37,5
s004,session_1,122,21,1
s004,session_1,123,36,5
s004,session_1,124,34,5
s004,session_1,125,23,1
s004,session_1,126,45,5
s004,session_1,127,28,5
s004,session_1,128,23,1
s004,session_1,129,22,3
s004,session_1,130,22,1
s004,session_1,131,29,5
s004,session_1,132,46,5
s004,session_1,133,27,5
s004,session_1,134,28,5
s004,session_1,135,31,5
s004,session_1,136,29,5
s004,session_1,137,32,5
s004,session_1,138,27,4
s004,session_1,139,29,5
s004,session_1,140,31,5
s004,session_1,141,23,1
s004,session_1,142,42,5
s004,session_1,143,33,5
s004,session_1,144,34,5
s004,session_1,145,34,5
s004,session_1,146,23,3
s004,session_1,147,46,5
s004,session_1,148,27,5
s004,session_1,149,38,5
s004,session_1,150,21,1
s004,session_1,151,40,5
s004,session_1,152,23,1
s004,session_1,153,43,5
s004,session_1,154,35,5
s004,session_1,155,23,1
s004,session_1,156,30,5
s004,session_1,157,24,5
s004,session_1,158,25,5
s004,session_1,159,31,5
s004,session_1,160,41,5
s004,session_1,161,37,5
s004,session_1,162,47,5
s004,session_1,163,24,5
s004,session_1,164,22,1
s004,session_1,165,26,4
s004,session_1,166,31,5
s004,session_1,167,22,1
s004,session_1,168,26,5
s004,session_1,169,45,5
s004,session_1,170,41,5
s004,session_1,171,36,5
s004,session_1,172,28,5
s004,session_1,173,21,1
s004,session_1,174,35,5
s004,session_1,175,25,5
s004,session_1,176,23,1
s004,session_1,177,32,5
s004,session_1,178,32,5
s004,session_1,179,21,1
s004,session_1,180,44,5
s004,session_1,181,30,4
s004,session_1,182,33,5
s004,session_1,183,30,5
s004,session_1,184,27,5
s004,session_1,185,28,5
s004,session_1,186,22,1
s004,session_1,187,23,1
s004,session_1,188,39,5
s004,session_1,189,30,5
s004,session_1,190,46,5
s004,session_1,191,41,5
s004,session_1,192,42,5
s005,session_1,1,28,2
s005,session_1,2,23,2
s005,session_1,3,24,2
s005,session_1,4,22,2
s005,session_1,5,30,3
s005,session_1,6,37,2
s005,session_1,7,21,3
s005,session_1,8,29,3
s005,session_1,9,34,2
s005,session_1,10,31,2
s005,session_1,11,32,2
s005,session_1,12,25,1
s005,session_1,13,26,2
s005,session_1,14,26,3
s005,session_1,15,27,2
s005,session_1,16,39,2
s005,session_1,17,35,4
s005,session_1,18,23,3
s005,session_1,19,46,3
s005,session_1,20,34,2
s005,session_1,21,32,2
s005,session_1,22,22,2
s005,session_1,23,24,2
s005,session_1,24,45,1
s005,session_1,25,47,1
s005,session_1,26,28,2
s005,session_1,27,40,1
s005,session_1,28,30,4
s005,session_1,29,22,3
s005,session_1,30,33,1
s005,session_1,31,23,2
s005,session_1,32,23,3
s005,session_1,33,29,3
s005,session_1,34,33,2
s005,session_1,35,35,1
s005,session_1,36,43,1
s005,session_1,37,21,3
s005,session_1,38,27,2
s005,session_1,39,22,3
s005,session_1,40,23,3
s005,session_1,41,21,3
s005,session_1,42,31,3
s005,session_1,43,36,2
s005,session_1,44,30,1
s005,session_1,45,29,2
s005,session_1,46,41,3
s005,session_1,47,23,4
s005,session_1,48,44,3
s005,session_1,49,25,3
s005,session_1,50,23,2
s005,session_1,51,40,2
s005,session_1,52,32,1
s005,session_1,53,21,3
s005,session_1,54,25,1
s005,session_1,55,22,2
s005,session_1,56,24,2
s005,session_1,57,33,2
s005,session_1,58,39,2
s005,session_1,59,24,2
s005,session_1,60,35,3
s005,session_1,61,23,3
s005,session_1,62,32,2
s005,session_1,63,38,3
s005,session_1,64,36,2
s005,session_1,65,35,2
s005,session_1,66,46,4
s005,session_1,67,23,2
s005,session_1,68,29,3
s005,session_1,69,26,3
s005,session_1,70,23,2
s005,session_1,71,41,2
s005,session_1,72,23,3
s005,session_1,73,34,2
s005,session_1,74,28,2
s005,session_1,75,46,3
s005,session_1,76,37,2
s005,session_1,77,31,2
s005,session_1,78,30,1
s005,session_1,79,31,3
s005,session_1,80,47,5
s005,session_1,81,29,2
s005,session_1,82,22,1
s005,session_1,83,27,2
s005,session_1,84,33,3
s005,session_1,85,21,4
s005,session_1,86,45,2
s005,session_1,87,27,4
s005,session_1,88,23,3
s005,session_1,89,42,2
s005,session_1,90,21,3
s005,session_1,91,34,3
s005,session_1,92,22,3
s005,session_1,93,25,1
s005,session_1,94,30,2
s005,session_1,95,26,3
s005,session_1,96,23,2
s005,session_1,97,31,3
s005,session_1,98,44,2
s005,session_1,99,43,3
s005,session_1,100,28,2
s005,session_1,101,43,3
s005,session_1,102,22,3
s005,session_1,103,21,3
s005,session_1,104,21,3
s005,session_1,105,25,2
s005,session_1,106,23,3
s005,session_1,107,41,1
s005,session_1,108,34,2
s005,session_1,109,37,3
s005,session_1,110,24,2
s005,session_1,111,23,2
s005,session_1,112,23,2
s005,session_1,113,31,2
s005,session_1,114,36,3
s005,session_1,115,47,3
s005,session_1,116,29,2
s005,session_1,117,21,1
s005,session_1,118,35,2
s005,session_1,119,26,2
s005,session_1,120,42,3
s005,session_1,121,40,1
s005,session_1,122,28,2
s005,session_1,123,23,3
s005,session_1,124,23,2
s005,session_1,125,24,2
s005,session_1,126,30,2
s005,session_1,127,38,3
s005,session_1,128,22,2
s005,session_1,129,34,3
s005,session_1,130,28,3
s005,session_1,131,26,2
s005,session_1,132,32,2
s005,session_1,133,44,3
s005,session_1,134,33,2
s005,session_1,135,25,3
s005,session_1,136,37,2
s005,session_1,137,35,2
s005,session_1,138,34,3
s005,session_1,139,21,3
s005,session_1,140,23,2
s005,session_1,141,40,1
s005,session_1,142,27,4
s005,session_1,143,31,3
s005,session_1,144,21,2
s005,session_1,145,34,3
s005,session_1,146,22,2
s005,session_1,147,36,2
s005,session_1,148,27,2
s005,session_1,149,29,3
s005,session_1,150,21,2
s005,session_1,151,33,3
s005,session_1,152,22,2
s005,session_1,153,23,3
s005,session_1,154,43,3
s005,session_1,155,35,2
s005,session_1,156,28,1
s005,session_1,157,23,3
s005,session_1,158,29,2
s005,session_1,159,45,3
s005,session_1,160,44,3
s005,session_1,161,41,2
s005,session_1,162,23,2
s005,session_1,163,45,4
s005,session_1,164,26,1
s005,session_1,165,42,3
s005,session_1,166,22,2
s005,session_1,167,46,3
s005,session_1,168,23,2
s005,session_1,169,24,3
s005,session_1,170,33,2
s005,session_1,171,30,2
s005,session_1,172,23,3
s005,session_1,173,39,2
s005,session_1,174,33,2
s005,session_1,175,30,1
s005,session_1,176,25,2
s005,session_1,177,38,1
s005,session_1,178,32,2
s005,session_1,179,27,2
s005,session_1,180,26,2
s005,session_1,181,27,1
s005,session_1,182,47,4
s005,session_1,183,28,2
s005,session_1,184,24,2
s005,session_1,185,35,2
s005,session_1,186,31,2
s005,session_1,187,25,1
s005,session_1,188,32,2
s005,session_1,189,38,2
s005,session_1,190,42,1
s005,session_1,191,32,3
s005,session_1,192,39,2
s006,session_1,1,26,2
s006,session_1,2,35,2
s006,session_1,3,23,2
s006,session_1,4,24,2
s006,session_1,5,46,1
s006,session_1,6,42,2
s006,session_1,7,40,1
s006,session_1,8,21,2
s006,session_1,9,22,2
s006,session_1,10,27,2
s006,session_1,11,31,5
s006,session_1,12,33,2
s006,session_1,13,23,2
s006,session_1,14,27,2
s006,session_1,15,26,2
s006,session_1,16,39,1
s006,session_1,17,30,2
s006,session_1,18,29,2
s006,session_1,19,36,1
s006,session_1,20,47,1
s006,session_1,21,31,2
s006,session_1,22,34,5
s006,session_1,23,31,2
s006,session_1,24,21,2
s006,session_1,25,32,2
s006,session_1,26,25,2
s006,session_1,27,22,2
s006,session_1,28,23,2
s006,session_1,29,45,2
s006,session_1,30,32,2
s006,session_1,31,34,2
s006,session_1,32,35,2
s006,session_1,33,39,4
s006,session_1,34,22,2
s006,session_1,35,33,2
s006,session_1,36,28,2
s006,session_1,37,37,1
s006,session_1,38,30,1
s006,session_1,39,38,1
s006,session_1,40,43,2
s006,session_1,41,23,2
s006,session_1,42,23,2
s006,session_1,43,21,2
s006,session_1,44,45,4
s006,session_1,45,23,2
s006,session_1,46,28,2
s006,session_1,47,29,2
s006,session_1,48,34,2
s006,session_1,49,44,2
s006,session_1,50,23,2
s006,session_1,51,25,1
s006,session_1,52,24,2
s006,session_1,53,46,2
s006,session_1,54,32,2
s006,session_1,55,21,4
s006,session_1,56,35,2
s006,session_1,57,37,1
s006,session_1,58,22,3
s006,session_1,59,39,4
s006,session_1,60,40,5
s006,session_1,61,33,4
s006,session_1,62,22,5
s006,session_1,63,33,5
s006,session_1,64,31,5
s006,session_1,65,21,5
s006,session_1,66,29,5
s006,session_1,67,30,5
s006,session_1,68,27,5
s006,session_1,69,31,4
s006,session_1,70,23,5
s006,session_1,71,32,5
s006,session_1,72,29,5
s006,session_1,73,21,5
s006,session_1,74,23,5
s006,session_1,75,36,5
s006,session_1,76,30,5
s006,session_1,77,21,5
s006,session_1,78,29,5
s006,session_1,79,35,5
s006,session_1,80,45,5
s006,session_1,81,28,5
s006,session_1,82,23,5
s006,session_1,83,27,5
s006,session_1,84,26,5
s006,session_1,85,43,4
s006,session_1,86,23,5
s006,session_1,87,28,4
s006,session_1,88,33,5
s006,session_1,89,44,5
s006,session_1,90,38,5
s006,session_1,91,24,5
s006,session_1,92,34,5
s006,session_1,93,23,5
s006,session_1,94,41,4
s006,session_1,95,47,5
s006,session_1,96,34,5
s006,session_1,97,26,5
s006,session_1,98,25,4
s006,session_1,99,22,5
s006,session_1,100,42,4
s006,session_1,101,22,4
s006,session_1,102,21,5
s006,session_1,103,33,5
s006,session_1,104,28,5
s006,session_1,105,23,5
s006,session_1,106,23,5
s006,session_1,107,42,4
s006,session_1,108,37,4
s006,session_1,109,47,4
s006,session_1,110,23,5
s006,session_1,111,44,5
s006,session_1,112,27,5
s006,session_1,113,36,4
s006,session_1,114,29,5
s006,session_1,115,30,4
s006,session_1,116,28,5
s006,session_1,117,23,5
s006,session_1,118,24,5
s006,session_1,119,23,5
s006,session_1,120,41,4
s006,session_1,121,25,5
s006,session_1,122,24,5
s006,session_1,123,21,5
s006,session_1,124,32,4
s006,session_1,125,26,5
s006,session_1,126,25,5
s006,session_1,127,22,5
s006,session_1,128,26,5
s006,session_1,129,30,5
s006,session_1,130,35,5
s006,session_1,131,27,5
s006,session_1,132,46,5
s006,session_1,133,38,4
s006,session_1,134,32,5
s006,session_1,135,22,5
s006,session_1,136,30,5
s006,session_1,137,31,5
s006,session_1,138,31,5
s006,session_1,139,23,5
s006,session_1,140,21,5
s006,session_1,141,23,5
s006,session_1,142,22,5
s006,session_1,143,33,5
s006,session_1,144,23,5
s006,session_1,145,35,4
s006,session_1,146,44,4
s006,session_1,147,29,5
s006,session_1,148,40,4
s006,session_1,149,21,5
s006,session_1,150,40,4
s006,session_1,151,35,5
s006,session_1,152,39,4
s006,session_1,153,36,4
s006,session_1,154,21,5
s006,session_1,155,24,5
s006,session_1,156,42,5
s006,session_1,157,34,5
s006,session_1,158,43,5
s006,session_1,159,23,5
s006,session_1,160,34,5
s006,session_1,161,22,5
s006,session_1,162,23,5
s006,session_1,163,31,4
s006,session_1,164,28,5
s006,session_1,165,25,5
s006,session_1,166,26,5
s006,session_1,167,45,4
s006,session_1,168,38,4
s006,session_1,169,32,5
s006,session_1,170,43,4
s006,session_1,171,26,5
s006,session_1,172,29,5
s006,session_1,173,25,5
s006,session_1,174,30,5
s006,session_1,175,46,5
s006,session_1,176,22,5
s006,session_1,177,27,5
s006,session_1,178,23,5
s006,session_1,179,28,5
s006,session_1,180,23,5
s006,session_1,181,34,5
s006,session_1,182,41,4
s006,session_1,183,24,5
s006,session_1,184,33,5
s006,session_1,185,37,4
s006,session_1,186,47,5
s006,session_1,187,27,5
s006,session_1,188,32,5
s006,session_1,189,25,2
s006,session_1,190,41,1
s006,session_1,191,24,2
s006,session_1,192,35,5
s006,session_2,1,34,5
s006,session_2,2,31,5
s006,session_2,3,46,5
s006,session_2,4,32,5
s006,session_2,5,27,5
s006,session_2,6,28,5
s006,session_2,7,47,4
s006,session_2,8,23,5
s006,session_2,9,45,5
s006,session_2,10,36,4
s006,session_2,11,31,4
s006,session_2,12,35,5
s006,session_2,13,21,5
s006,session_2,14,27,5
s006,session_2,15,34,5
s006,session_2,16,35,5
s006,session_2,17,32,4
s006,session_2,18,26,5
s006,session_2,19,33,5
s006,session_2,20,43,5
s006,session_2,21,24,5
s006,session_2,22,46,5
s006,session_2,23,23,5
s006,session_2,24,21,5
s006,session_2,25,28,5
s006,session_2,26,30,5
s006,session_2,27,33,5
s006,session_2,28,42,4
s006,session_2,29,29,5
s006,session_2,30,23,5
s006,session_2,31,44,5
s006,session_2,32,23,5
s006,session_2,33,26,5
s006,session_2,34,29,5
s006,session_2,35,24,5
s006,session_2,36,40,4
s006,session_2,37,37,5
s006,session_2,38,26,5
s006,session_2,39,31,5
s006,session_2,40,23,5
s006,session_2,41,38,5
s006,session_2,42,22,5
s006,session_2,43,41,5
s006,session_2,44,28,4
s006,session_2,45,39,5
s006,session_2,46,25,5
s006,session_2,47,23,5
s006,session_2,48,22,5
s006,session_2,49,22,5
s006,session_2,50,41,5
s006,session_2,51,23,5
s006,session_2,52,29,5
s006,session_2,53,27,5
s006,session_2,54,30,5
s006,session_2,55,21,5
s006,session_2,56,37,5
s006,session_2,57,29,5
s006,session_2,58,40,5
s006,session_2,59,30,5
s006,session_2,60,28,5
s006,session_2,61,46,5
s006,session_2,62,23,5
s006,session_2,63,43,5
s006,session_2,64,44,4
s006,session_2,65,23,5
s006,session_2,66,23,5
s006,session_2,67,45,5
s006,session_2,68,31,5
s006,session_2,69,36,5
s006,session_2,70,23,5
s006,session_2,71,28,5
s006,session_2,72,24,5
s006,session_2,73,35,5
s006,session_2,74,25,5
s006,session_2,75,38,4
s006,session_2,76,26,5
s006,session_2,77,41,5
s006,session_2,78,27,5
s006,session_2,79,39,5
s006,session_2,80,25,5
s006,session_2,81,23,5
s006,session_2,82,22,4
s006,session_2,83,22,5
s006,session_2,84,42,5
s006,session_2,85,32,5
s006,session_2,86,33,5
s006,session_2,87,24,5
s006,session_2,88,32,5
s006,session_2,89,31,5
s006,session_2,90,35,5
s006,session_2,91,34,5
s006,session_2,92,34,5
s006,session_2,93,22,4
s006,session_2,94,23,5
s006,session_2,95,47,5
s006,session_2,96,21,5
s006,session_2,97,26,5
s006,session_2,98,32,5
s006,session_2,99,34,5
s006,session_2,100,33,5
s006,session_2,101,21,5
s006,session_2,102,21,5
s006,session_2,103,36,5
s006,session_2,104,24,4
s006,session_2,105,30,5
s006,session_2,106,38,5
s006,session_2,107,42,5
s006,session_2,108,23,5
s006,session_2,109,27,5
s006,session_2,110,39,5
s006,session_2,111,33,5
s006,session_2,112,25,4
s006,session_2,113,21,5
s006,session_2,114,21,5
s006,session_2,115,27,5
s006,session_2,116,32,5
s006,session_2,117,44,4
s006,session_2,118,29,5
s006,session_2,119,43,5
s006,session_2,120,23,5
s006,session_2,121,33,5
s006,session_2,122,26,5
s006,session_2,123,25,4
s006,session_2,124,23,5
s006,session_2,125,22,5
s006,session_2,126,24,5
s006,session_2,127,40,4
s006,session_2,128,23,5
s006,session_2,129,22,5
s006,session_2,130,37,4
s006,session_2,131,31,5
s006,session_2,132,30,5
s006,session_2,133,35,5
s006,session_2,134,35,5
s006,session_2,135,22,5
s006,session_2,136,43,5
s006,session_2,137,29,5
s006,session_2,138,24,5
s006,session_2,139,32,4
s006,session_2,140,22,5
s006,session_2,141,46,5
s006,session_2,142,23,5
s006,session_2,143,38,4
s006,session_2,144,23,5
s006,session_2,145,34,5
s006,session_2,146,21,5
s006,session_2,147,26,5
s006,session_2,148,34,5
s006,session_2,149,31,5
s006,session_2,150,21,5
s006,session_2,151,32,5
s006,session_2,152,28,5
s006,session_2,153,23,5
s006,session_2,154,40,4
s006,session_2,155,25,5
s006,session_2,156,42,4
s006,session_2,157,35,5
s006,session_2,158,26,5
s006,session_2,159,23,5
s006,session_2,160,41,4
s006,session_2,161,23,5
s006,session_2,162,30,5
s006,session_2,163,30,5
s006,session_2,164,23,5
s006,session_2,165,27,5
s006,session_2,166,22,4
s006,session_2,167,28,5
s006,session_2,168,21,4
s006,session_2,169,22,4
s006,session_2,170,28,5
s006,session_2,171,45,4
s006,session_2,172,24,5
s006,session_2,173,35,5
s006,session_2,174,25,5
s006,session_2,175,31,5
s006,session_2,176,33,5
s006,session_2,177,29,5
s006,session_2,178,34,4
s006,session_2,179,33,5
s006,session_2,180,39,5
s006,session_2,181,45,5
s006,session_2,182,37,5
s006,session_2,183,36,4
s006,session_2,184,29,5
s006,session_2,185,47,5
s006,session_2,186,23,5
s006,session_2,187,44,5
s006,session_2,188,27,5
s006,session_2,189,30,5
s006,session_2,190,21,5
s006,session_2,191,25,4
s006,session_2,192,47,5
